;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SENAI;                                            ATIVO IMOBILIZADO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"SISTEMA DE
CONFERÊNCIA
ON -LINE
03/2026";LOCALIZ.;NOME DO AMBIENTE;;;;;IMOB.;"Nº 
INVENTÁRIO";"DATA
INCORP.";DENOMINAÇÃO IMOBILIZADO;RESPONSÁVEL;STATUS/OCORRÊNCIA;TRANSFERÊNCIA;;DISPONIBILIDADE;;;;BAIXA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;"LOCAL
DESTINO";RESPONSÁVEL;AUTORIZ.;"DATA ENVIO 
P/GAF";"Nº DA
UNIDADE";ENTREPOSTO;AUTORIZ.;"DATA 
ENVIO 
P/DIRETOR";"PROCESSO 
Nº";;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10205526;1199985;28.02.2018;CADEIRA FIXA PARA SALA DE AULA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10205527;1199986;28.02.2018;CADEIRA FIXA PARA SALA DE AULA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10205529;1199988;28.02.2018;CADEIRA FIXA PARA SALA DE AULA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10205533;1199992;28.02.2018;CADEIRA FIXA PARA SALA DE AULA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10205535;1199994;28.02.2018;CADEIRA FIXA PARA SALA DE AULA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10205538;1199997;28.02.2018;CADEIRA FIXA PARA SALA DE AULA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10205540;1199999;28.02.2018;CADEIRA FIXA PARA SALA DE AULA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10205542;1200001;28.02.2018;CADEIRA FIXA PARA SALA DE AULA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10205548;1200007;28.02.2018;CADEIRA FIXA PARA SALA DE AULA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10205551;1200010;28.02.2018;CADEIRA FIXA PARA SALA DE AULA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10205553;1200012;28.02.2018;CADEIRA FIXA PARA SALA DE AULA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10205555;1200014;28.02.2018;CADEIRA FIXA PARA SALA DE AULA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10195028;1180748;13.02.2017;CADEIRA GIRATÓRIA C/BRAÇOS - VINIL AZUL/ FRISOKAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10195029;1180749;13.02.2017;CADEIRA GIRATÓRIA C/BRAÇOS - VINIL AZUL/ FRISOKAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10195030;1180750;13.02.2017;CADEIRA GIRATÓRIA C/BRAÇOS - VINIL AZUL/ FRISOKAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10010285;1094313;28.03.2014;CARRINHO P/FERRAMENTAS C/4 GAVETAS/MARCON;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10009329;1033411;03.04.2012;CARRO VERSÁTIL C/8 GAVETAS/CMB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10009332;1033414;03.04.2012;CARRO VERSÁTIL C/8 GAVETAS/CMB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10209520;1207828;23.07.2018;CARTEIRA PARA SALA DE AULA DC 1718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10209521;1207829;23.07.2018;CARTEIRA PARA SALA DE AULA DC 1718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10209526;1207834;23.07.2018;CARTEIRA PARA SALA DE AULA DC 1718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10209528;1207836;23.07.2018;CARTEIRA PARA SALA DE AULA DC 1718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10209530;1207838;23.07.2018;CARTEIRA PARA SALA DE AULA DC 1718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10209535;1207843;23.07.2018;CARTEIRA PARA SALA DE AULA DC 1718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10209536;1207844;23.07.2018;CARTEIRA PARA SALA DE AULA DC 1718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10209537;1207845;23.07.2018;CARTEIRA PARA SALA DE AULA DC 1718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10209539;1207847;23.07.2018;CARTEIRA PARA SALA DE AULA DC 1718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10209552;1207860;23.07.2018;CARTEIRA PARA SALA DE AULA DC 1718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10209553;1207861;23.07.2018;CARTEIRA PARA SALA DE AULA DC 1718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10209554;1207862;23.07.2018;CARTEIRA PARA SALA DE AULA DC 1718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10314198;904874;14.07.2009;CENTRO DE USINAGEM CNC VERTICAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10362373;1213964;12.12.2018;CENTRO DE USINAGEM VERTICAL / ROMI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10534691;1046736;26.07.2012;COMPARADOR DIÂM.INT. DIG. 18A35MM/MITUTOYO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10571999;1212572;27.11.2018;CONJ. DE PRESILHAS P/FIXAR PEÇAS / BRASFIXO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10572000;1212573;27.11.2018;CONJ. DE PRESILHAS P/FIXAR PEÇAS / BRASFIXO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10211681;1213294;07.12.2018;GAVETEIRO VOLANTE ÁRTICO DC 1698;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10211691;1213304;07.12.2018;GAVETEIRO VOLANTE ÁRTICO DC 1698;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10211692;1213305;07.12.2018;GAVETEIRO VOLANTE ÁRTICO DC 1698;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10461876;857280;26.09.2008;MEDIDOR  ALTURA DIG.300MM C/CEP  -MITUTOYO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10200828;1187886;31.07.2017;MEIA BANCADA P/ TORNEIRO DC-1728;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10205274;1199733;28.02.2018;MESA DE INFORMÁTICA 1400 ÁRTICO DC 1663;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10205289;1199748;28.02.2018;MESA DE INFORMÁTICA 1400 ÁRTICO DC 1663;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10200830;1187888;31.07.2017;MESA DE INFORMÁTICA MALIBÚ DC-1665;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10200831;1187889;31.07.2017;MESA DE INFORMÁTICA MALIBÚ DC-1665;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10642103;1289919;10.01.2024;MICROCOMPUTADOR CORPORATIVO 24MB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10267584;1155719;12.01.2016;MICROCOMPUTADOR EDUCACIONAL BÁSICO / DELL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10267588;1155723;12.01.2016;MICROCOMPUTADOR EDUCACIONAL BÁSICO / DELL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10535144;1048584;21.09.2012;MICRÔMETRO DIG. EXT. 75-100MM-0,01/MITUTOYO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10561099;1128729;24.10.2014;MICRÔMETRO EXT. 0-25MM - 0,001MM/DIGIMESS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10561100;1128730;24.10.2014;MICRÔMETRO EXT. 0-25MM - 0,001MM/DIGIMESS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10531317;1037282;02.05.2012;MICROMETRO INT.PAQUIM. 5 A 30MM/DIGIMESS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10533487;1041398;13.06.2012;MICRÔMETRO M.EXT.0 A 25MM - DIG./MITUTOYO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10533488;1041399;13.06.2012;MICRÔMETRO M.EXT.0 A 25MM - DIG./MITUTOYO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10533492;1041403;13.06.2012;MICRÔMETRO M.EXT.0 A 25MM - DIG./MITUTOYO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10533493;1041404;13.06.2012;MICRÔMETRO M.EXT.0 A 25MM - DIG./MITUTOYO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10531320;1037285;03.05.2012;MICRÔMETRO M.EXT.25 A 50MM - DIG./MITUTOYO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10531325;1037290;03.05.2012;MICRÔMETRO M.EXT.25 A 50MM - DIG./MITUTOYO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10531329;1037294;03.05.2012;MICRÔMETRO M.EXT.50 A 75MM - DIG./MITUTOYO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10520934;1009421;24.11.2011;MICRÔMETRO M.INT 3 CT 20-50MM-0,005(JG)/MITUTOYO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10532512;1039332;24.05.2012;MICRÔMETRO M.INT 3CT RETOS 6-20MM/MITUTOYO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10200862;1187920;31.07.2017;MOCHILEIRO 08 PORTAS C/ CHAVES ÁRTICO DC-1789;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10200871;1187929;31.07.2017;MOCHILEIRO 08 PORTAS C/ CHAVES ÁRTICO DC-1789;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10200873;1187931;31.07.2017;MOCHILEIRO 08 PORTAS C/ CHAVES ÁRTICO DC-1789;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10658149;1305978;27.08.2024;MONITOR DE VÍDEO 23,8 POLEGADAS - DELL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10642221;1290037;22.01.2024;"""MONITOR DELL 23,8"""" C2423H""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10239930;1020328;16.01.2012;MONITOR LCD 21,5P DELL E2211H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10247515;1063808;13.03.2013;MONITOR LED 21,5P / ITAUTEC E2241V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10267619;1155754;31.01.2016;MONITOR PROFESSIONAL 23 POL.WIDESCREEN / DELL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10267622;1155757;31.01.2016;MONITOR PROFESSIONAL 23 POL.WIDESCREEN / DELL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10571998;1212571;27.11.2018;MORSA DE BANCADA N° 3 / BRASFIXO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10547213;1088368;31.01.2014;NÍVEL DE ALUMÍNIO C/BASE 60CM / STARRETT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10547214;1088369;31.01.2014;NÍVEL DE ALUMÍNIO C/BASE 60CM / STARRETT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10534132;1045345;03.07.2012;PAQUÍMETRO QUADR.DIG.150MM-0,01MM/MAHR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10461941;857474;16.09.2008;PAQUÍMETRO QUADRIMEN.DIG.200MM-DIGIMESS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10461942;857475;16.09.2008;PAQUÍMETRO QUADRIMEN.DIG.200MM-DIGIMESS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10461944;857477;16.09.2008;PAQUÍMETRO QUADRIMEN.DIG.200MM-DIGIMESS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10461947;857480;16.09.2008;PAQUÍMETRO QUADRIMEN.DIG.200MM-DIGIMESS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10011430;1188089;31.07.2017;QUADRO BRANCO MAGNÉTICO MÓVEL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10531434;1037399;03.05.2012;RELÓGIO COMPARADOR DIG. 12,7MM/MITUTOYO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10355870;1171638;02.09.2016;SISTEMA AR COMPRIMIDO 100 CFM S/RES../ATLAS COPCO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10332607;1011378;21.12.2011;TELEVISÃO LCD DE 32P FULL HD/LG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10332664;1011379;21.12.2011;TELEVISÃO LCD DE 32P FULL HD/LG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10362372;1213963;12.12.2018;TORNO CNC COMPACTO / ROMI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10331737;995411;04.04.2011;TORNO CNC INDUSTRIAL BÁSICO /ROMI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770033;2077;00;33;;;;10658134;1305963;19.08.2024;WORKSTATION ALTO DESEMPENHO GRÁFICO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770034;2077;00;34;;;;10211743;1213356;07.12.2018;ARMÁRIO BAIXO ÁRTICO DC 1648;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770034;2077;00;34;;;;10211744;1213357;07.12.2018;ARMÁRIO BAIXO ÁRTICO DC 1648;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770034;2077;00;34;;;;10205406;1199865;28.02.2018;CADEIRA FIXA PARA SALA DE AULA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770034;2077;00;34;;;;10205407;1199866;28.02.2018;CADEIRA FIXA PARA SALA DE AULA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770034;2077;00;34;;;;10205408;1199867;28.02.2018;CADEIRA FIXA PARA SALA DE AULA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770034;2077;00;34;;;;10205409;1199868;28.02.2018;CADEIRA FIXA PARA SALA DE AULA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770034;2077;00;34;;;;10205410;1199869;28.02.2018;CADEIRA FIXA PARA SALA DE AULA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770034;2077;00;34;;;;10205411;1199870;28.02.2018;CADEIRA FIXA PARA SALA DE AULA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770034;2077;00;34;;;;10205412;1199871;28.02.2018;CADEIRA FIXA PARA SALA DE AULA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770034;2077;00;34;;;;10205413;1199872;28.02.2018;CADEIRA FIXA PARA SALA DE AULA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770034;2077;00;34;;;;10205414;1199873;28.02.2018;CADEIRA FIXA PARA SALA DE AULA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770034;2077;00;34;;;;10205415;1199874;28.02.2018;CADEIRA FIXA PARA SALA DE AULA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770034;2077;00;34;;;;10205416;1199875;28.02.2018;CADEIRA FIXA PARA SALA DE AULA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770034;2077;00;34;;;;10205417;1199876;28.02.2018;CADEIRA FIXA PARA SALA DE AULA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770034;2077;00;34;;;;10205418;1199877;28.02.2018;CADEIRA FIXA PARA SALA DE AULA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770034;2077;00;34;;;;10205419;1199878;28.02.2018;CADEIRA FIXA PARA SALA DE AULA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770034;2077;00;34;;;;10205420;1199879;28.02.2018;CADEIRA FIXA PARA SALA DE AULA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770034;2077;00;34;;;;10205421;1199880;28.02.2018;CADEIRA FIXA PARA SALA DE AULA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770034;2077;00;34;;;;10205422;1199881;28.02.2018;CADEIRA FIXA PARA SALA DE AULA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770034;2077;00;34;;;;10205433;1199892;28.02.2018;CADEIRA FIXA PARA SALA DE AULA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770034;2077;00;34;;;;10194890;1180610;13.02.2017;CADEIRA GIRATÓRIA C/BRAÇOS - TECIDO AZUL/SISTEMA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770034;2077;00;34;;;;10209713;1208021;23.07.2018;CARTEIRA PARA SALA DE AULA DC 1718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770034;2077;00;34;;;;10209723;1208031;23.07.2018;CARTEIRA PARA SALA DE AULA DC 1718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770034;2077;00;34;;;;10209724;1208032;23.07.2018;CARTEIRA PARA SALA DE AULA DC 1718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770034;2077;00;34;;;;10209725;1208033;23.07.2018;CARTEIRA PARA SALA DE AULA DC 1718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770034;2077;00;34;;;;10209726;1208034;23.07.2018;CARTEIRA PARA SALA DE AULA DC 1718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770034;2077;00;34;;;;10209727;1208035;23.07.2018;CARTEIRA PARA SALA DE AULA DC 1718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770034;2077;00;34;;;;10209728;1208036;23.07.2018;CARTEIRA PARA SALA DE AULA DC 1718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770034;2077;00;34;;;;10209729;1208037;23.07.2018;CARTEIRA PARA SALA DE AULA DC 1718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770034;2077;00;34;;;;10209730;1208038;23.07.2018;CARTEIRA PARA SALA DE AULA DC 1718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770034;2077;00;34;;;;10209731;1208039;23.07.2018;CARTEIRA PARA SALA DE AULA DC 1718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770034;2077;00;34;;;;10209732;1208040;23.07.2018;CARTEIRA PARA SALA DE AULA DC 1718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770034;2077;00;34;;;;10209733;1208041;23.07.2018;CARTEIRA PARA SALA DE AULA DC 1718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770034;2077;00;34;;;;10209734;1208042;23.07.2018;CARTEIRA PARA SALA DE AULA DC 1718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770034;2077;00;34;;;;10209735;1208043;23.07.2018;CARTEIRA PARA SALA DE AULA DC 1718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770034;2077;00;34;;;;10209736;1208044;23.07.2018;CARTEIRA PARA SALA DE AULA DC 1718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770034;2077;00;34;;;;10209737;1208045;23.07.2018;CARTEIRA PARA SALA DE AULA DC 1718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770034;2077;00;34;;;;10209738;1208046;23.07.2018;CARTEIRA PARA SALA DE AULA DC 1718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770034;2077;00;34;;;;10209739;1208047;23.07.2018;CARTEIRA PARA SALA DE AULA DC 1718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770034;2077;00;34;;;;10686070;1341856;21.01.2025;DESKTOP CORPORATIVO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770034;2077;00;34;;;;10211690;1213303;07.12.2018;GAVETEIRO VOLANTE ÁRTICO DC 1698;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770034;2077;00;34;;;;10200848;1187906;31.07.2017;MESA DE INFORMÁTICA 1600 ÁRTICO DC-1661;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770034;2077;00;34;;;;10686020;1341806;21.01.2025;MONITOR CORPORATIVO C/CÂMERA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770034;2077;00;34;;;;10360685;1207694;18.06.2018;PROJETOR MULTIMÍDIA P/SALAS C/SUPORTE/ EPSON;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770034;2077;00;34;;;;10011495;1189364;31.08.2017;QUADRO BRANCO MAGNÉTICO DC 1776;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770034;2077;00;34;;;;10690563;1346454;10.03.2025;SIMULADOR DE SOLDAGEM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770034;2077;00;34;;;;10690564;1346455;10.03.2025;SIMULADOR DE SOLDAGEM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770034;2077;00;34;;;;10703788;1359528;24.06.2025;SIMULADOR DE SOLDAGEM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770035;2077;00;35;;;;10211741;1213354;07.12.2018;ARMÁRIO BAIXO ÁRTICO DC 1648;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770035;2077;00;35;;;;10211742;1213355;07.12.2018;ARMÁRIO BAIXO ÁRTICO DC 1648;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770035;2077;00;35;;;;10205423;1199882;28.02.2018;CADEIRA FIXA PARA SALA DE AULA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770035;2077;00;35;;;;10205424;1199883;28.02.2018;CADEIRA FIXA PARA SALA DE AULA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770035;2077;00;35;;;;10205425;1199884;28.02.2018;CADEIRA FIXA PARA SALA DE AULA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770035;2077;00;35;;;;10205426;1199885;28.02.2018;CADEIRA FIXA PARA SALA DE AULA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770035;2077;00;35;;;;10205427;1199886;28.02.2018;CADEIRA FIXA PARA SALA DE AULA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770035;2077;00;35;;;;10205428;1199887;28.02.2018;CADEIRA FIXA PARA SALA DE AULA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770035;2077;00;35;;;;10205429;1199888;28.02.2018;CADEIRA FIXA PARA SALA DE AULA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
